inst#,actual,predicted,error
353,64,57.099,-6.901
354,97,89.571,-7.429
355,50,53.415,3.415
356,70,61.335,-8.665
357,16,30.806,14.806
358,41,54.127,13.127
359,87,82.926,-4.074
360,80,86.599,6.599
361,69,63.414,-5.586
362,66,68.269,2.269
363,53,59.741,6.741
364,64,61.578,-2.422
365,60,65.523,5.523
366,66,54.201,-11.799
367,75,79.226,4.226
368,80,74.658,-5.342
369,84,87.087,3.087
370,57,65.51,8.51
371,57,53.01,-3.99
372,37,46.84,9.84
