inst#,actual,predicted,error
340,43,46.572,3.572
341,84,83.249,-0.751
342,41,37.941,-3.059
343,43,39.829,-3.171
344,46,50.797,4.797
345,73,76.735,3.735
346,61,54.452,-6.548
347,60,71.983,11.983
348,32,36.235,4.235
349,82,76.472,-5.528
350,66,71.177,5.177
351,46,43.202,-2.798
352,62,59.127,-2.873
353,64,54.238,-9.762
354,97,90.899,-6.101
355,50,53.49,3.49
356,70,64.816,-5.184
357,16,31.284,15.284
358,41,54.541,13.541
359,87,82.756,-4.244
360,80,87.354,7.354
361,69,63.298,-5.702
362,66,66.888,0.888
363,53,60.133,7.133
364,64,59.519,-4.481
365,60,65.36,5.36
366,66,52.198,-13.802
367,75,77.953,2.953
368,80,78.849,-1.151
369,84,87.171,3.171
370,57,64.88,7.88
371,57,49.39,-7.61
372,37,48.098,11.098
