inst#,actual,predicted,error
342,11,13.797,2.797
343,13,10.392,-2.608
344,30,21.408,-8.592
345,49,46.919,-2.081
346,31,24.521,-6.479
347,42,42.357,0.357
348,8,5.677,-2.323
349,52,48.139,-3.861
350,34,48.399,14.399
351,13,12.619,-0.381
352,34,28.318,-5.682
353,28,25.4,-2.6
354,64,60.342,-3.658
355,21,23.365,2.365
356,37,30.664,-6.336
357,4,-4.017,-8.017
358,24,21.808,-2.192
359,56,54.127,-1.873
360,65,64.402,-0.598
361,37,34.924,-2.076
362,42,38.525,-3.475
363,15,29.123,14.123
364,17,35.542,18.542
365,35,35.396,0.396
366,33,29.532,-3.468
367,58,52.98,-5.02
368,47,48.184,1.184
369,66,64.457,-1.543
370,31,37.87,6.87
371,7,29.814,22.814
372,18,17.915,-0.085
