inst#,actual,predicted,error
343,13,4.976,-8.024
344,30,20.565,-9.435
345,49,42.745,-6.255
346,31,24.182,-6.818
347,42,38.54,-3.46
348,8,2.764,-5.236
349,52,44.047,-7.953
350,34,43.917,9.917
351,13,8.557,-4.443
352,34,30.7,-3.3
353,28,23.45,-4.55
354,64,57.864,-6.136
355,21,17.245,-3.755
356,37,27.733,-9.267
357,4,-1.383,-5.383
358,24,18.209,-5.791
359,56,50.226,-5.774
360,65,60.875,-4.125
361,37,31.872,-5.128
362,42,35.465,-6.535
363,15,26.854,11.854
364,17,31.679,14.679
365,35,32.952,-2.048
366,33,25.63,-7.37
367,58,50.86,-7.14
368,47,43.534,-3.466
369,66,64.612,-1.388
370,31,34.046,3.046
371,7,25.716,18.716
372,18,16.266,-1.734
